year,rank,title,artist,url,lyrics
1998,14,Gettin' Jiggy wit It,Will Smith,https://genius.com/Will-smith-gettin-jiggy-wit-it-lyrics,"[Intro]
(Bring it)
Wooooo
Uh, uh, uh, uh
Haha, haha
What, what, what, what
Uh
[Verse 1]
On your mark ready set let's go, dance floor pro
I know you know I go psycho (Woo)
When my new joint hit, just can't sit
Gotta get jiggy wit it, ooh, that's it
Now honey honey come ride, DKNY
All up in my eye, you got a Prada
Bag with a lot-a, stuff in it (Ugh, ugh, ugh)
Give it to your friend let's spin, 
everybody lookin' at me
Glancin' the kid, wishing they was dancin' a jig
Here with this handsome kid,
 
ciga-cigar
Right from Cuba-Cuba, I just bite it
It's for the look, I don't light it
Illway the an-may on the ance-day oor-flay (Haha)
Give it up jiggy make it feel like foreplay (Woo)
Yo my cardio is infinite, ha-ha
Big Willie style's all in it
Gettin' jiggy wit it"
1998,15,You Make Me Wanna...,Usher,https://genius.com/Usher-you-make-me-wanna-lyrics,"[Intro: Jermaine Dupri]
This is what you do, this is what you do
This is what you do, this is what you do
[Chorus: Usher]
You make me wanna leave the one I'm with (Ooh, yeah)
Start a new relationship wit' you, this is what you do (Ooh, baby)
I think about a ring and all the things that come along wit' it
You make me, you make me (Make me, you're makin' me)
Wanna leave the one I'm with
Start a new relationship wit' you, this is what you do (Ah, yeah, yeah-yeah)
I think about a ring and all the things that come along wit' it
You make me, you make me
[Verse 1: Usher]
Before anything began between us, you were like my best friend
The one I used to run and talk to when me and my girl was havin' problems
You used to say it'll be okay
Suggest little nice things I should do
And when I'd go home at night and lay my head down
All I seemed to think about was you
And how—
[Chorus: Usher]
You make me wanna leave the one I'm with (Ooh yeah)
Start a new relationship wit' you, this is what you do (Ah, babe)
I think about a ring and all the things that come along wit' it
You make me, you make me
Wanna leave the one I'm with (Oh, babe)
Start a new relationship wit' you, this is what you do (Come on, come on, come on, come on)
I think about a ring and all the things that come along wit' it (Oh yeah)
You make me, you make me"
1998,16,My Way,Usher,https://genius.com/Usher-my-way-lyrics,"[Intro: Jermaine Dupri]
Yo
Yo, yo
Yo, yo, yo, yo
Yo
See, it's rare that you find people like us
'Cause all y'all other—(Look)
Out there doing what I'm doing
Or tryna do what I'm doing
But you can't 'cause I do what I do, my way
What about you?
Huh? Huh? Come on
[Verse 1: Usher]
I do
Any and everything you want to
Make your girl say, ""Oooh, oooh
Why is he so fly?""
She beeps me
Ever since she wanna get freaky
You can get mad if you want to, do whatever you want (You can get mad if you want to)
But she still gon' give it up
She likes it—
[Chorus: Usher]
My way (My way)
My way (Oh, oh)
You can't satisfy her needs
She keeps running back to see me do it
My way
My way (Oh, oh)
What I say, goes
And I'm in control"
1998,17,My All,Mariah Carey,https://genius.com/Mariah-carey-my-all-lyrics,"[Intro]
Nah-mm-mm-mm
Nah, ooh, mm-mm-mm
Mm-mm-mm-mm
[Verse 1]
I am thinkin' of you
In my sleepless solitude tonight
If it's wrong to love you
Then, my heart just won't let me be right
'Cause I've drowned in you and I won't pull through
Without you by my side
[Chorus]
I'd give my all to have
Just one more night with you
I'd risk my life to feel
Your body next to mine
'Cause I can't go on
Living in the memory of our song
I'd give my all for your love tonight
[Verse 2]
Baby, can you feel me?
Imaginin' I'm lookin' in your eyes
I can see you clearly
Vividly emblazoned in my mind
And yet, you're so far, like a distant star
I'm wishing on tonight"
1998,18,The First Night,Monica,https://genius.com/Monica-the-first-night-lyrics,"[Intro: Jermaine Dupri]
Come on
Baby, baby, tell me what's up?
Can you hear me or do I, do I need to turn it up?
Huh? Huh?
Baby, baby, tell me what's up?
Can you hear me or do I, do I need to turn it up?
Huh? What?
Baby, baby, tell me what's up?
Can you hear me or do I, do I need to turn it up?
Huh? Huh?
Baby, baby, tell me what's up?
Can you hear me or do I, do I need to turn it up?
Huh? Huh? What?
[Verse 1: Monica]
Boy, this evening, was it only me?
Feeling completely down to be open
Down to be open for some satisfaction
Didn't wanna say yes, afraid of your reaction
I knew it was wrong for feelin' this way
Especially the thought of gettin' in on the first date
Couldn't let go, it stayed on my mind
At the end of the night, I had to decide
I was thinkin'"
1998,19,Been Around the World,Puff Daddy & the Family featuring The Notorious B.I.G. and Mase,https://genius.com/Puff-daddy-and-the-family-been-around-the-world-lyrics,"[Intro: Ma$e]
Yo, yo, this Ma$e, you know what I'm saying?
You got niggas that don't like me for whatever reason
You got niggas that don't wanna see me rich
You got niggas that's mad 'cause I'm always with they bitch
Then you got niggas that just don't like me
You know the— those PHD niggas
But you know, I pop a lot of shit, but I back it up, though
See, it's a difference, a lot of niggas pop shit
But a lot of niggas don't make hits
But it's like this whole Bad Boy shit
We come to bring it to y'all niggas
Me, B.I., Puff, Lox, whoever, Black Rob
If you want to dance, we dance
[Verse 1: Ma$e]
Now, trick, what? Lace who? That ain't what Ma$e do
Got a lot of girls that'd love to replace you
Tell you to your face, boo, not behind your back
Niggas talk shit, we never mind that
Funny, never find that, Puff a dime stack
Write hot shit and make a nigga say, ""Rewind that""
Niggas know, we go against the Harlem Gigolo
Get your ho, lick her low, make the bitch hit the door
I represent honeys with money, fly guys with gems
Drive with the tints that be thirty-five percent
Hoes hope I lay, so I look both ways
Cop say it's okay, my tint smoke gray
No way nigga leave without handing me my shit
Got plans to get my Lamb' and my 6
Niggas out the pen'll understand this shit
Pop champagne like I won a championship"
1998,20,Adia,Sarah McLachlan,https://genius.com/Sarah-mclachlan-adia-lyrics,"[Verse 1]
Adia
, 
I do believe I failed you
Adia, I know I've let you down
Don't you know I tried so hard
To love you in my way?
It's easy, let it go
[Verse 2]
Adia I'm empty since you left me
Trying to find a way to carry on
I search myself and everyone
To see where we went wrong
[Pre-Chorus]
There's no one left to finger
There's no one here to blame
There's no one left to talk to, honey
And there ain't no one to buy our innocence
[Chorus]
Cause we are born innocent
Believe me Adia
We are still innocent
It's easy, we all falter
Does it matter?"
1998,21,Crush,Jennifer Paige,https://genius.com/Jennifer-paige-crush-lyrics,"[Intro]
Ah
Crush
Ah
[Verse 1]
See you blowin' me a kiss
It doesn't take a scientist
To understand what's going on, baby
If you see something in my eye
Let's not overanalyze
Don't go too deep with it, baby (Baby)
[Pre-Chorus]
So let it be what it'll be
Don't make a fuss and get crazy over you and me
Here's what I do, I'll play it loose
Not like we have a date with destiny
[Chorus]
It's just (Ahh) a little crush (Crush)
Not like I faint every time we touch
It's just (Ahh) some little thing (Crush)
Not like everything I do
Depends on you"
1998,22,Everybody (Backstreet's Back),Backstreet Boys,https://genius.com/Backstreet-boys-everybody-backstreets-back-lyrics,"[Intro: Brian, 
All
]
Everybody, yeah
Rock your body, yeah
Everybody, yeah
Rock your body right
Backstreet's back, alright!
[Verse 1: AJ]
Hey-yeah, oh
Oh my God, we're back again
Brothers, sisters, everybody sing
Gonna bring the flavor, show you how
Got a question for you, better answer now, yeah
[Pre-Chorus: Nick, 
Brian
, 
All
]
Am I original? 
Yeah
Am I the only one?
 
Yeah
Am I sexual?
 
Yeah
Am I everything you need?
You better rock your body now
[Chorus: All]
Everybody, yeah (Yeah)
Rock your body, yeah (Yeah)
Everybody, yeah
Rock your body right
Backstreet's back, alright!
Alright!"
1998,23,I Don't Want to Miss a Thing,Aerosmith,https://genius.com/Aerosmith-i-dont-want-to-miss-a-thing-lyrics,"[Verse 1]
I could stay awake just to hear you breathin'
Watch you smile while you are sleepin'
While you're far away and dreamin'
I could spend my life in this sweet surrender
I could stay lost in this moment forever
Every moment spent with you is a moment I treasure
[Chorus]
Don't wanna close my eyes
I don't wanna fall asleep
'Cause I'd miss you, babe
And I don't wanna miss a thing
'Cause even when I dream of you (Even when I dream)
The sweetest dream would never do
I'd still miss you, babe
And I don't wanna miss a thing
[Verse 2]
Lyin' close to you, feelin' your heart beatin'
And I'm wonderin' what you're dreamin'
Wonderin' if it's me you're seein'
Then I kiss your eyes and thank God we're together
And I just wanna stay with you in this moment forever
Forever and ever"
1998,24,Body Bumpin' (Yippie-Yi-Yo),Public Announcement,https://genius.com/Public-announcement-body-bumpin-yippie-yi-yo-lyrics,"[Chorus]
Yippie-yi-yo-yippie-yi-yea
, wanna bump yo' body, baby
Wanna bump yo' body, wanna bump yo' body
Yippie-yi-yo-yippie-yi-yea, wanna bump yo' body, baby
Wanna bump yo' body, wanna bump yo' body [Don't stop]
Yippie-yi-yo-yippie-yi-yea, wanna bump yo' body, baby (Hmm…mmm…)
Wanna bump yo' body, wanna bump yo' body (I wanna bump with you)
Yippie-yi-yo-yippie-yi-yea, wanna bump yo' body, baby
Wanna bump yo' body, wanna bump yo' body [Don't stop]
[Verse 1]
Out on the dance floor, I'm holdin' you so tight
Gotta make you feel me, gotta press your body tight
Rub against my body, grind, and I'm in the mood for the same
Dancin' real freaky (Ooh…), this is how you groove
What's on your mind, it's body bumpin' time, baby
Love makin', hopefully, while we grind
Uh-huh, don't you want me cause I want you
Let's do this, what we're doin', yeah
[Chorus]
Yippie-yi-yo-yippie-yi-yea, wanna bump yo' body, baby
Wanna bump yo' body, wanna bump yo' body (We can do this all night)
Yippie-yi-yo-yippie-yi-yea, wanna bump yo' body, baby
Wanna bump yo' body, wanna bump yo' body (Bumpin' your body) [Don't stop]
Yippie-yi-yo-yippie-yi-yea, wanna bump yo' body, baby
Wanna bump yo' body, wanna bump yo' body (Come on, baby, come on, baby)
Yippie-yi-yo-yippie-yi-yea, wanna bump yo' body, baby (Tonight)
Wanna bump yo' body, wanna bump yo' body (You bump my body, I'll bump your body)
[Don't stop]"
1998,25,This Kiss,Faith Hill,https://genius.com/Faith-hill-this-kiss-lyrics,"[Verse 1]
I don't want another heartbreak
I don't need another turn to cry, no
I don't wanna learn the hard way
Baby, hello
Oh no, goodbye
But you got me like a rocket
Shootin' straight across the sky
[Chorus]
It's the way you love me
It's a feeling like this
It's centrifugal motion
It's perpetual bliss
It's that pivotal moment
It's, ah, impossible
This kiss, this kiss
Unstoppable
This kiss, this kiss
[Verse 2]
Cinderella said to Snow White
""How does love get so off course?
Oh, all I wanted was a white knight
With a good heart
Soft touch, fast horse""
Ride me off into the sunset
Baby, I'm forever yours"
1998,26,I Don't Ever Want to See You Again,Uncle Sam,https://genius.com/Uncle-sam-r-b-i-dont-ever-want-to-see-you-again-lyrics,"[Verse 1]
Early one mornin'
While you were asleep
I received a letter
But there was no addressee
So I paid it no mind, in fact
I wanted to send it back
But something that I was feeling
Said open it
It said, ""Dear reader
Once close friend of mine
Hope that this letter finds you in time
Cause your love is endin'
And my life's just beginnin'
With a woman that I know you hold dear to you""
And it made me wanna say
[Chorus]
I don't ever wanna see you again (I don't, I don't)
But I stuck by you till the end
And my conscience is clear
And I can move on from here
But I wish I could say the same for you, baby
I don't ever wanna see you again, (No, yeah)
But tell me why did it have to be my best friend? (Why?)
That you were messin' around with
I didn't want to notice it
I was true to my love for you"
1998,27,Let's Ride,Montell Jordan featuring Master P and Silkk the Shocker,https://genius.com/Montell-jordan-lets-ride-lyrics,"[Intro: Master P & Montell Jordan]
Uhhhhhh
You like that, huh?
Remember me? Let's get roudy
Let's ride
Yeah, yeah
Yo, Montell when you walk
They be goin' to the lobby ya'll
Tell the bellman I need some more towels up here
When you see shorty?
The one that's sittin on them 20's?
Tell him in 504 she's still bobbin', you heard?
Let's get roudy
You know Montell's bout it, bout it
Master P's bout it, bout it
[Verse 1: Montell Jordan]
Stepped in the club
After my show
You know the spot
Where everybody's on the low low
That's when I saw her
She saw me
She told me she like Master P
And Montell occassionsly
So I laid back
Put a $50 in my mouth
Said I wanna see you shake it girl
Cuz that's what that body bout
It's bout all tha niggas in the club
Was jealous of me
Cuz I waited for it and I stayed for
And I'm damn near 'bout to pay for it
So"
1998,28,Sex and Candy,Marcy Playground,https://genius.com/Marcy-playground-sex-and-candy-lyrics,"[Verse 1]
Hanging around, downtown by myself
And I had so much time to sit and think about myself
And then there she was, like double cherry pie
Yeah, there she was, like disco super-fly
[Chorus]
I smell sex and candy here, mmm
Who's that lounging in my chair? Mmm
Who's that casting devious stares in my direction?
Momma, this surely is a dream, yeah
Yeah, momma, this surely is a dream, dig it
[Verse 2]
Hanging around, downtown by myself
And I've had too much caffeine, and I was thinking about myself
And then there she was, in platform double suede
Yeah, there she was, like disco lemonade
[Chorus]
I smell sex and candy here, mmhmmm
Who's that lounging in my chair? Mhm
Who's that casting devious stares in my direction?
Momma, this surely is a dream, yeah
Yeah, momma, this surely is a dream, dig it
Yeah, momma, this surely is a dream, yeah"
1998,29,Show Me Love,Robyn,https://genius.com/Robyn-show-me-love-lyrics,"[Intro]
Yeah, yeah, yeah
[Verse 1]
Always been told that I've got too much pride
Too independent to have you by my side
But my heart said all of you will see
Just won't live for someone until he lives for me
[Pre-Chorus]
Never thought I would find love so sweet
Never thought I would meet someone like you
Well, now I've found you and I'll tell you no lie
This love I've got for you
Could take me 'round the world, now show me love
[Chorus]
Show me love, show me life
Baby, show me what it's all about
You're the one that I ever needed
Show me love and what it's all about, alright
[Verse 2]
Don't waste this love, I wanna give to you
Tell me what you got, show me what you can do
Show me love, show me everything
I know you've got potential
So baby, let me in and show me love"
1998,30,A Song for Mama,Boyz II Men,https://genius.com/Boyz-ii-men-a-song-for-mama-lyrics,"[Verse 1]
You taught me everything
Everything you've given me
I'll always keep it inside
You're the driving force in my life, yeah
There isn't anything
Or anyone that I could be
And it just wouldn't feel right
If I didn't have you by my side
You were there for me to love and care for me
When skies were gray
Whenever I was down
You were always there to comfort me
And no one else can be
What you have been to me you will always be
You will always be the girl
In my life for all times
[Chorus]
Mama, Mama you know I love you
Mama, Mama you're the queen of my heart
Your love is like tears from the stars
Mama I just want you to know
Lovin' you is like food to my soul
[Verse 2]
You're always down for me
Have always been around for me even when I was bad
You showed me right from my wrong
Yes you did
And you took up for me
When everyone was downin' me
You always did understand
You gave me strength to go on
There were so many times
Looking back when I was so afraid
And then you'd come to me and say to me
I can face anything
And no one else can do
What you have done for me
You'll always be, you will always be
The girl in my life, ooh oh"
1998,31,What You Want,Mase featuring Total,https://genius.com/Natalie-hoffman-natasha-lyrics,"{VERSE 1}
Hi nice to meet ya
Though it's not really nice
Cus your smile and your eyes are totally see through
What you want? make it quick
Do not sugar coat shit
Spell it out like I’m illiterate
We don't gotta kid bout' it
We don’t really need to waste anymore energy
Make it clear or you can walk away
{CHORUS}
Baby please get on your way
I'm not the girl and today's not the day yeah
You can still buy me that drink
Unless you think it'll get you anywhere near home plate
Baby don't even bother
Talk your talk and walk yourself out that door yeah
If it means that much to ya then
Hi my namеs Natasha, my names Natasha
Hi my names Natasha, very nicе to meet ya
Yeah
{VERSE 2}
Night lights in the club high heights goin' up
Feels nice to be alone zero buzzin' in my phone
Then you come out of the blue
Underneath the full moon
Twenty of you in the room
Look like every other dude yeah
I see you coming, I see you I start running
Think I'll try to phone a friend
Or I can give you a fake number
Wanna play hide and seek?
Good luck trying to find me"
1998,32,Frozen,Madonna,https://genius.com/Madonna-frozen-lyrics,"[Verse 1]
You only see what your eyes want to see
How can life be what you want it to be?
You're frozen when your heart's not open
You're so consumed with how much you get
You waste your time with hate and regret
You're broken when your heart's not open
[Chorus]
Mmm-mmm, if I could melt your heart
Mmm-mmm, we'd never be apart
Mmm-mmm, give yourself to me
Mmm-mmm, you hold the key
[Verse 2]
Now there's no point in placing the blame
And you should know I suffer the same
If I lose you, my heart will be broken
Love is a bird, she needs to fly
Let all the hurt inside of you die
You're frozen, when your heart's not open
[Chorus]
Mmm-mmm, if I could melt your heart
Mmm-mmm, we'd never be apart
Mmm-mmm, give yourself to me
Mmm-mmm, you hold the key"
1998,33,Gone till November,Wyclef Jean,https://genius.com/Wyclef-jean-gone-till-november-lyrics,"[Intro]
I dedicate this record, 
The Carnival
, to all you brothers takin' long trips down south
Virginia, Baltimore, all around the world
And your girl gets this message that you ain't comin' back
She's sittin' back in her room, the lights is off, she's cryin'
And then my voice comes in, pow
In the middle of the night and this is what I told her for you
[Chorus]
Every time I make a run
Girl, you turn around and cry
I ask myself, ""Why, oh, why?"" (One-two, one-two)
See, you must understand, I can't work a nine to five
So I'll be gone 'til November
 (One-two, one-two)
Said I'll be gone 'til November, I'll be gone 'til November
Yo, tell my girl, yo, I'll be gone 'til November
I'll be gone 'til November, I'll be gone 'til November (Ready?)
Yo, tell my girl, yo, I'll be gone 'til November (One-two, one-two)
January, February, March, April, May
I see you cryin', but girl, I can't stay
I'll be gone 'til November, I'll be gone 'til November
And give a kiss to my mother (Y'all ready?)
[Verse 1]
When I come back, there'll be no need to clock
I'll have enough money to buy out blocks
Tell my brother go to school in September
So he won't mess up in summer school in the summer
Tell my cousin, Jerry, wear his condom
If you don't wear condom, you'll see a red lump
Woah, oh-oh-oh
You sucker MC's, you got no flow
I heard your style, you're s-o s-o"
1998,34,My Body,LSG,https://genius.com/Lsg-r-b-my-body-lyrics,"My body, your body
(All over your body, baby)
My body, your body
My body, your body
(All over my body, girl)
My body, your body
All over my body girl
My body, your body
(All over your body, baby)
My body, your body
My body, your body
(All over my body)
My body, your body
My body, your body
All over my body, girl
In the middle of the night
When my body's feenin' for you, baby
Gotta call you up and let you know
It's what I'm feelin', baby
Nine one one zero zero twenty-four
Baby, it's an emergency
I'm callin' 'cuz gotta have some more
How would you like if I lay you down
(If I lay you down)
Would you like it if I was to sex you down"
1998,35,Tubthumping,Chumbawamba,https://genius.com/Chumbawamba-tubthumping-lyrics,"[Album Intro: Danny from ""Brassed Off""]
Truth is, I thought it mattered
I thought that music mattered
But does it? Bollocks!
Not compared to how people matter
[Intro: Chumbawamba]
We'll be singin'
When we're winnin'
We'll be singin'
[Chorus: Chumbawamba]
I get knocked down, but I get up again
You're never gonna keep me down
I get knocked down, but I get up again
You're never gonna keep me down
I get knocked down, but I get up again
You're never gonna keep me down
I get knocked down, but I get up again
You're never gonna keep me down
[Verse 1: Dunstan Bruce & 
Lou
 Watts
]
Pissin' the night away, pissin' the night away
He drinks a Whiskey drink, he drinks a Vodka drink
He drinks a Lager drink, he drinks a Cider drink
He sings the songs that remind him of the good times
He sings the songs that remind him of the better times
Oh, Danny Boy, Danny Boy, Danny Boy"
1998,36,Deja Vu (Uptown Baby),Lord Tariq and Peter Gunz,https://genius.com/Girl-talk-minute-by-minute-lyrics,"* 0: 10 Ying Yang Twins ft. Mike Jones and Mr. Collipark - ""Badd""
* 0: 28 LL Cool J - ""Around the Way Girl""
* 0: 44 Michael McDonald - ""I Keep Forgettin"" / Warren G ft. Nate Dogg - ""Regulate""
* 0: 56 Missy Elliott - ""On & On""
* 1: 04 Neutral Milk Hotel - ""Holland, 1945""
* 1: 14 Jefferson Airplane - ""White Rabbit""
* 1: 14 Juelz Santana - ""There It Go (The Whistle Song)""
* 1: 32 Steely Dan - ""Black Cow"" / Lord Tariq and Peter Gunz - ""Déjà Vu (Uptown Baby)""
* 2: 06 Bruce Hornsby - ""The Way It Is""
* 2: 11 Sophie B. Hawkins - ""Damn I Wish I Was Your Lover""
* 2: 18 Panjabi MC - ""
Mundian To Bach Ke""
* 2: 27 The Game, 50 Cent - ""Hate It or Love It""
* 2: 45 Better Than Ezra - ""Good"""
1998,37,I Want You Back,NSYNC,https://genius.com/Nsync-i-want-you-back-lyrics,"[Intro: Justin]
You're all I ever wanted
You're all I ever needed, yeah
So tell me what to do now
'Cause
Lance:
 I...
Joey:
 I...
Justin:
 I...
JC:
 I...
Chris:
 I...
All:
 I want you back
[Verse 1: Justin]
It's hard to say I'm sorry
It's hard to make the things I did undone
A lesson I've learned too well for sure
So don't hang up the phone now
I'm tryna figure out just what to do
I'm goin' crazy without you
[Chorus: All & 
Justin
]
You're all I ever wanted
You're all I ever needed (
Yeah
)
So tell me what to do now
When I want you back"
1998,38,When the Lights Go Out,Five,https://genius.com/Fired-up-when-the-lights-go-out-lyrics,"Look away look away - got to close my eyes
Well I've got to admit - that it's been a long time
Since I took a look - to see what's inside
Look away look away - got to close my eyes
I don't want to see what I already know
I KNOW
Behind these eyes there's a truth in a shadow
I just can't hide
Something inside - burning to get out
Waiting to be released - when the lights go out
Look away look away - got to close my eyes
Well I've got to admit - that it's been a long time
Since I took a look - to see what's inside
Look away look away - got to close my eyes
I don't want to see what I already know
I KNOW
Behind these eyes there's a truth in a shadow
I just can't hide
Something inside - burning to get out
Waiting to be released
WHEN – THE – LIGHTS – GO – OUT
OUT"
1998,39,They Don't Know,Jon B.,https://genius.com/Jon-b-they-dont-know-lyrics,"[Verse 1]
Heard about my past, things I used to do
The games I used to play, the girls that didn't last
I know what's on your mind, think I'm doin' wrong
Can I say what is real? You are the only one
When I'm not around, do you think of me?
Or what the jealous ones are claimin' me to be
You should know by now, that it's gonna take
A lot of trust from you for us to make it through
[Pre-Chorus]
You should know, baby, you're my angel
Nothing's gonna make you fall from Heaven
Girl, I just want to love you, love you
[Chorus]
Don't listen to what people say
They don't know about-'bout you and me
Put it out your mind 'cause it's jealousy
They don't know about this here
Don't listen to what people say
They don't know about-'bout you and me
Put it out your mind 'cause it's jealousy
They don't know about this here
[Verse 2]
Girl, lets talk about what your friends told you
That I'm a selfish man, want my cake and eat it to
Maybe in my past but you changed me now
Now that I've learned to love, it's you that showed me how
Your love so real I'd be a fool to play
Play around on you, I want to stay with you
You should know by now that it's gonna take
A lot of trust from you for us to make it through"
1998,40,Make 'Em Say Uhh!,"Master P featuring Fiend, Silkk the Shocker, Mia X and Mystikal",https://genius.com/Master-p-make-em-say-uhh-lyrics,"[Intro]
[Rappin 4-Tay] No Limit Studios, whassup?
[Random Caller] Who dis is? Who dis is?
[R4T] Nigga, this 
Rappin 4-Tay
, who is this?
Oh this is P
[R4T] P?!
Yeah this is P!
[R4T] P?!
(Yeah)
[R4T] If this P lemme hear ya say uhh
Uhh
[R4T] This ain't no motherfuckin P!
Man, hang the phone up
[Chorus: Master P & No Limit]
Uhh
Na-nah na-nah
Make em say uhh (uhh)
Na-nah na-nah (na-nah na-nah)
[Verse 1: Master P]
Nigga, I'm the colonel of the motherfuckin tank
Y'all after big thangs, we after big bank
3rd Ward
 hustlas, 
soldiers
 in combat
Convicts and dealers, and killers with TRU
 tats
Never gave a fuck bout no hoes on our riches
And niggas come short, I'm diggin ditches
M.P.
 pullin stripes, commander-in-chief
And fools run up wrong, nigga I'm knockin out some teeth
I'm down here slangin, rollin with these hustlers
Tryin to get rid of all you haters and you bustas
Steppin on toes, break a niggas nose
In the projects niggas anything goes
Breakin fools off cause I'm a No Limit soldier
At ease now salute, this pass me the 
doja"
1998,41,Make It Hot,Nicole featuring Missy Elliott and Mocha,https://genius.com/Dj-clue-i-like-control-lyrics,"[Intro: DJ Clue]
New Missy
Featuring Mocha
Nicole
D-J-Clue
[Verse 1: Mocha]
What hot, we droppin'
What not, we stoppin'
Ya'll rock toppin', we bottle poppin'
Ya'll block watchin', we watch coppin'
Ya'll car hoppin', cause now we got it locked and
We dedicate for ya'll feather weight
You better skate cause we never late
Gon' replicate then bet I set it straight
But you can't bet what you never make
I'm the same cat from the same tracks
That hadda bring crack when you played that
When I spit move way back, you get sprayed at
I write my own shit bitch, can you say that?
[Chorus: Missy Elliott]
Alot of ya'll MC's talk mo' shit
Talkin' bout hits and all the whips you dip
I know most of ya'll rappers live dead broke
I go to your accountant and he say, ""No dough""
Rappin' 'bout the weed and you can't even roll
If I blow you a gun nigga, can you smoke?
Why you gotta front when you whack as shit
Me and Mocha, we ain't braggin' bitch
I ain't gotta rap about the dough I hold
And I ain't 'bout to talk about the cars I drove
And I ain't gotta front about the shows I blow
Turn on your radio, see me control"
1998,42,Never Ever,All Saints,https://genius.com/All-saints-never-ever-lyrics,"[Intro: Nicole]
A few questions that I need to know
How you could ever hurt me so
I need to know what I've done wrong
And how long it's been going on
Was it that I never paid enough attention
Or did I not give enough affection?
Not only will your answers keep me sane
But I'll know never to make the same mistake again
You can tell me to my face
Or even on the phone
You can write it in a letter
Either way, I have to know
Did I never treat you right?
Did I always start the fight?
Either way, I'm going out of my mind
All the answers to my questions, I have to find
[Verse 1: Melanie & 
All
]
My head's spinning
Boy, I'm in a daze
I feel isolated
Don't wanna communicate
I'll take a shower, I will scour
I will 
roam
To find peace of mind, the happy mind
I once owned, yeah"
1998,43,I Get Lonely,Janet featuring Blackstreet,https://genius.com/Janet-jackson-i-get-lonely-tnt-remix-lyrics,"[Intro]
Yeah
I get so lonely
Without you
I can't let anybody else hold me
Yeah
I need you
I need you, uh
[Chorus]
I get so lonely
Can't let just anybody hold me
You are the one that lives in me, my dear
Want no one but you
I get so lonely
Can't let just anybody hold me
You are the one that lives in me, my dear
Want no one but you
[Verse 1]
Sittin here with my tears
All alone with my fears
I'm wonderin if I have to do
Withoutcha
But there's no reason why
I feel asleep late last night
Cryin like a newborn child
Holdin myself close
Pretendin my arms are yours
I want no one but you"
1998,44,Feel So Good,Mase,https://genius.com/Masewonder-feel-so-good-lyrics,"아직 보지 못한게 많지
신어 야될 나이키도 아직 많아
구름 위를 걷는 꿈꿨지
온 세상에는 내노래가 말야
모두 틀어지고 있었지
나를 싫어하는 사람들도 말야
결국 인정하고 있었지
내 목소리에 기대면서 말야
Ah yeah
지금 정말 잘 가고 있는데
Sometimes
안개가 낄땐 한계를 묻네
남들보다 조금 더더
속도를 낼땐
내게 쏴주는 눈초리는
완전 총알같에
누가 날 care 해
I don't care
과거는 지워
하고 싶은대로 해
신경 안써 난
무채색 사이로 보이네
바로 널 사로잡네
너네완 좀 다른 Vibe
해답은 없어
궁금하면 직접 찾아가
I feel so good
Feel so high yeah
I feel so good
Feel so high yeah
I feel so good
Feel so high yeah
I feel so good
Feel so high yeah
지금 부리는 욕심에
니가 멍청하게 말해줘도
그게 틀렸다는 것은 아냐
자기 좋은것만 보고
밤에 그리는 꿈속을
헤엄치는 이무기가
용이 되며
뭐든지 첨부터
있을순 없어
니가 지구 제일
금수저라고 해도
꿈을 그리고
아래서부터 흘린 자만
아는 뼈에 새긴 배움
수많은 사람들이 포기해
사람들은 쉽게 변하지 못해
일이 싫은 너는 일을 옮기네
아무것도 변하는건 없는데
해도 없는데
어두운 길을 밝히네
거기에 아무것도 없는데
멍청이들은 기적을 바래
멍청이들은 기적을 바래
I feel so good
Feel so high yeah
I feel so good
Feel so high yeah
I feel so good
Feel so high yeah
I feel so good
Feel so high yeah
항상 난 배고파
신선한 메뉴를 쭉 골라
면보다는 새우초밥
사이다 보다는 난 콜라
소프트보단 메로나
하지만 여자는 잘 몰라
신나는 분위기에
주체를 못해
내 정신은 돌고 돌아
I feel like jordan fly
좀 더 높이 올라가
방해받지 않고
그저 난 너희와 즐기며
주변 둘러봐
I feel so good
그저 이 시간을 즐겨
무대가 아니여도 누벼
좋은것만 느끼고 또 구경해
성공해서 보자고 good luck
I feel so good
Feel so high yeah
I feel so good
Feel so high yeah
I feel so good
Feel so high yeah
I feel so good
Feel so high yeah
I feel so good
Feel so high yeah
I feel so good
Feel so high yeah
I feel so good
Feel so high yeah
I feel so good
Feel so high yeah"
1998,45,Say It,Voices of Theory,https://genius.com/Voices-of-theory-say-it-lyrics,"[Verse 1]
Am I giving enough
Is it all it should be
When the water gets rough
Will you still swim with me?
So afraid to come close
I know that it may be too soon
It may be too much
For you to consume
[Pre-Chorus]
And I want to know if I can live inside your world
And I want to know if I can give it to you girl
[Chorus]
You know that I want to say it
You know that I need to say it
You know that I'd love to say it
My love just goes on and on and on
You know that I want to say it
You know that I need to say it
You know that I'd love to say it
My love just goes on and on and on
[Verse 2]
I give you all that you need
There's no better place you could be
And I know that in time
You will believe me
So please hold out your hand
And let's exchange these golden bands
Cause I want you in my life
I want you to be my wife"
