year,rank,title,artist,url,lyrics
1982,64,You Could Have Been with Me,Sheena Easton,https://genius.com/Sheena-easton-you-could-have-been-with-me-lyrics,"You're the seventh son of the seventh son
Maybe that's why you're such a strange and special one
You can't even seem to love yourself
And with a few exceptions, not anybody else
You can lead a horse to water
But you cannot make him drink
You can give a man your whole heart and soul
But you cannot make him think
You could have been with me instead of alone and lonely
You can tell him the date of departure
Exactly the place and the time
He might really wanna be there
But he misses every time
Is he a man or a paper tiger
When you need him will he run or stand beside you
You could have been with me instead of alone and lonely
You could have been with me instead of alone and lonely
You could have been with me instead of alone and lonely..."
1982,65,You Can Do Magic,America,https://genius.com/America-you-can-do-magic-lyrics,"[Verse 1]
I never believed in things that I couldn't see
I said if I can't feel it then how could it be?
No, no magic could happen to me
And then I saw you, I couldn't believe it
You took my heart, I couldn't retrieve it
Said to myself, ""What's it all about?""
Now I know there can be no doubt
[Chorus]
You can do magic, you can have anything that you desire
Magic, and you know you're the one who can put out the fire
You know darn well when you cast your spell
You will get your way
When you hypnotize with your eyes
A heart of stone can turn to clay
[Refrain]
De-de-de-de-do-dit, do-do-do-do-do-dit
De-de-de-do-dit, do-do-do-do-do
De-de-de-de-do-dit, do-do-do-do-do-dit
De-de-de-do-dit, do-do-do-do-do
[Verse 2]
And when the rain is beatin' upon the window pane
And when the night, it gets so cold
When I can't sleep again you come to me
I hold you tight, the rain disappears
Who would believe it?
With a word you dry my tears"
1982,66,Did It in a Minute,Daryl Hall & John Oates,https://genius.com/Daryl-hall-and-john-oates-did-it-in-a-minute-lyrics,"[Verse 1]
When you find yourself alone
And when going out is coming home
Well, you can count on the kid
'Cause there's nobody waiting around, oh-oh, oh-oh
If you're not an easy mark
It's a shot in the dark that hits the heart
And I know, I know, I know, I know when it's coming
I thought so anyway
[Pre-Chorus]
Some things stay the same
And some are due for change
I thought I had them all nailed down
But you turned it around
[Chorus]
Oh, you did it, you did it, you did it, you did it
You did it in a minute, (you did it)
I know, I know, I know, I know you did it
You did it, you did it, you did it
You did it in a minute, yeah, (you did it)
[Verse 2]
Well, I still can't say I know
When a love is real or touch-and-go
And if two can be one
Who is the one two becomes, oh-oh, oh-oh
Am I quick enough to see
When I'm ready and it's right for me?
I say, I say, I say, I say that I want it
I think so anyway"
1982,67,I Ran (So Far Away),A Flock of Seagulls,https://genius.com/A-flock-of-seagulls-i-ran-so-far-away-lyrics,"[Verse 1]
I walk along the avenue
I never thought I'd meet a girl like you
Meet a girl like you
With auburn hair and tawny eyes
The kind of eyes that hypnotise me through
Hypnotise me through
[Chorus]
And I ran, I ran so far away
I just ran, I ran all night and day
I couldn't get away
[Verse 2]
A cloud appears above your head
A beam of light comes shining down on you
Shining down on you
The cloud is moving nearer still
Aurora borealis comes in view
Aurora comes in view
[Chorus]
And I ran, I ran so far away
I just ran, I ran all night and day
I couldn't get away"
1982,68,Somebody's Baby,Jackson Browne,https://genius.com/Jackson-browne-somebodys-baby-lyrics,"[Verse 1]
Well, just a-look at that girl
With the lights comin' up in her eyes
She's got to be somebody's baby
She must be somebody's baby
All the guys on the corner
Stand back and let her walk on by
She's got to be somebody's baby
She must be somebody's baby
She's got to be somebody's baby
She's so fine
[Chorus]
She's probably somebody's only light
Gonna shine tonight
Yeah, she's probably somebody's baby, all right
[Verse 2]
I heard her talkin' with her friend
When she thought nobody else was around
She said she's got to be somebody's baby
She must be somebody's baby
‘Cause when the cars and the signs and the streetlights
Light up the town
She's got to be somebody's baby
She must be somebody's baby
She's got to be somebody's baby
She's so"
1982,69,Oh No,Commodores,https://genius.com/Commodores-oh-no-lyrics,"I want you to want me
I'm going crazy knowing he will be your lover tonight
And when he comes, I'll let you go
I'll just pretend as you walk out the door
Oh no
I can't sleep
Oh no
I'm going crazy with love
Over you
I need you to need me
I want to hold you but you're holding someone else in your arms
When I close my eyes I see your face
I'm just not sure how much my heart can erase
Oh no
I can't think, ooh
Oh no
I'm going crazy with love
Over you
Oh, honey
Oh, sugar
Oh no
I can't sleep anymore baby
Oh no
I can't think anymore baby
Oh no
I'm going crazy with love
Over you"
1982,70,Take It Away,Paul McCartney,https://genius.com/Paul-mccartney-take-it-away-lyrics,"[Chorus]
Take it away
Want to hear you play 'til the lights go down
Take it away
Don't you want to stay 'til there's no one else around?
Take it away
Want to hear you play 'til the lights go down
Take it away
Don't you want to stay 'til there's no one else around?
[Verse 1]
Lonely driver out on the road
With a hundred miles to go
Sole survivor carrying the load
Switches on his radio
[Chorus]
Take it away
Want to hear you play 'til the lights go down
Take it away
Don't you want to stay 'til there's no one else around?
Take it away
Want to hear you play 'til the lights go down
Take it away
Don't you want to stay 'til there's no one else around?"
1982,71,It's Gonna Take a Miracle,Deniece Williams,https://genius.com/Deniece-williams-its-gonna-take-a-miracle-lyrics,"Loving you so
I was to blind to see
You letting me go
But now that you've set me free
It's gonna take a miracle
Yes, it's gonna take a miracle
To make me love someone new
'Cause I'm crazy for you
Oh, didn't you know
It wouldn't be so easy?
You lettin' me go
You can be sure that now
It's gonna take a miracle
Yes, it's gonna take a miracle
To make me love someone new
'Cause I'm crazy for you
Oh, though I know I can't
Forget about you
I'm gonna try
To show you how much
You're turning me around
Destroying me
I'll never be
The same as before you"
1982,72,Love Will Turn You Around,Kenny Rogers,https://genius.com/Kenny-rogers-love-will-turn-you-around-lyrics,"You can run, you can hide
Never let it inside
Keep living your life in the dark
Sooner or later
That gentle persuader is gonna catch up with your heart
Make you a dreamer
Believer
Believing in love
Right when a man's doing all that he planned
And he thinks he's got just what he needs
Life will deliver a shot that will shiver him
Driving him down to his knees
Make him start giving
Living
Living again
Well, it's your mind
That tricks you into leaving everytime
Love will turn you around, turn you around
Well, it's your heart
That talks you into staying where you are
Love will turn you around
Turn you around
Out of the blue
She reaches for you
And you tell her you don't have the time
So you move away fast
But you know it won't last
Cause you can't get her off of your mind
Thoughts are burning
Turning
They're turning around"
1982,73,Don't Stop Believin',Journey,https://genius.com/Journey-dont-stop-believin-lyrics,"[Verse 1]
Just a small-town girl, livin' in a lonely world
She took the midnight train goin' anywhere
Just a city boy, born and raised in South Detroit
He took the midnight train goin' anywhere
[Verse 2]
A singer in a smoky room
The smell of wine and cheap perfume
For a smile, they can share the night
It goes on and on and on and on
[Chorus]
Strangers waitin'
Up and down the boulevard
Their shadows searchin' in the night
Streetlight people
Livin' just to find emotion
Hidin' somewhere in the night
[Verse 3]
Workin' hard to get my fill
Everybody wants a thrill
Payin' anything to roll the dice
Just one more time"
1982,74,Comin' In and Out of Your Life,Barbra Streisand,https://genius.com/Barbra-streisand-comin-in-and-out-of-your-life-lyrics,"I still can remember
The last time I cried
I was holding you and loving you
Knowing it would end
I never felt so good
Yet felt so bad
You're the one I love
And what makes it sad
Is you don't belong to me
And I can remember
The last time I lied
I was holding you and telling you
We could still be friends
Tried to let you go
But I can't, you know
And even though I'm not with you
I need you so
But you don't belong to me
Chorus:
Comin' in and out of your life
Isn't easy
When there are so many nights
I can't hold you and I've told you
These feelings are so hard to find
Comin' in and out of your life
Will never free me
'cause I don't need to touch you
To feel you, it's so real with you"
1982,75,Gloria,Laura Branigan,https://genius.com/Laura-branigan-gloria-lyrics,"[Instrumental Intro]
[Verse 1]
Gloria, you're always on the run now
Running after somebody
You gotta get him somehow
I think you've got to slow down
Before you start to blow it
I think you're headed for a breakdown
So be careful not to show it
[Refrain]
You really don't remember
Was it something that he said?
Are the voices in your head calling, Gloria?
[Verse 2]
Gloria, don't you think you're fallin'?
If everybody wants you
Why isn't anybody callin'?
You don't have to answer
Leave 'em hangin' on the line
Oh-oh, calling Gloria
[Chorus]
Gloria (Gloria)
I think they got your number (Gloria)
I think they got the alias (Gloria)
That you've been living under
 (Gloria)
But you really don't remember
Was it something that they said?
Are the voices in your head calling, Gloria?"
1982,76,Empty Garden (Hey Hey Johnny),Elton John,https://genius.com/Elton-john-empty-garden-hey-hey-johnny-lyrics,"[Verse 1]
What happened here
As the New York sunset disappeared?
I found an empty garden
Among the flagstones there
Who lived here?
He must have been a gardener that cared a lot
Who weeded out the tears and grew a good crop
Now it all looks strange
It's funny how one insect
Can damage so much grain
[Verse 2]
And what's it for?
This little empty garden by the brownstone door
And in the cracks along the sidewalk
Nothin' grows no more
Who lived here?
He must have been a gardener that cared a lot
Who weeded out the tears and grew a good crop
And we are so amazed
We're crippled and we're dazed
A gardener like that one
No one can replace
[Chorus]
And I've been knockin'
But no one answers
And I've been knockin'
Most of the day
Oh, and I've been callin'
""Oh, hey, hey, Johnny
Can't you come out to play?"""
1982,77,Yesterday's Songs,Neil Diamond,https://genius.com/Neil-diamond-yesterdays-songs-lyrics,"Saying ""I love you""
Just sayin' ""I love you""
Yesterday's songs
Don't stay around long
Not much anymore
Yesterday's words
Don't make themselves heard
Like they did before
Baby, yesterday's blues
May be yesterday's news
But the truth always stays the same
And the good things will never change
Like sayin' ""I love you""
Just sayin' ""I love you""
Yesterday's songs
Don't seem to belong
They're here and they're gone
Yesterday's moves
Don't stay in the grooves
They keep moving on
Maybe yesterday's rhyme
Was for yesterday's time
And the future's not ours to see
But there's some things that always will be
Like sayin' ""I love you""
Sayin' ""I love you"""
